Solar Utility PV,,,,,,,,,,,,https://atb.nrel.gov/electricity/2024/utility-scale_pv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,X,,,Future Projections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Base Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Techno-Economic Cost and Performance Parameters,,Net Capacity Factor (%),Utility PV - Class 1,Advanced,32%,32%,32%,33%,33%,33%,34%,34%,34%,34%,35%,35%,35%,36%,36%,36%,36%,36%,36%,36%,37%,37%,37%,37%,37%,37%,37%,37%,38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 1,Moderate,31%,32%,32%,32%,32%,32%,33%,33%,33%,33%,33%,33%,34%,34%,34%,34%,34%,34%,34%,35%,35%,35%,35%,35%,35%,35%,35%,36%,36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 1,Conservative,31%,31%,31%,31%,31%,31%,31%,31%,31%,31%,31%,31%,31%,31%,31%,32%,32%,32%,32%,32%,32%,33%,33%,33%,33%,33%,33%,34%,34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 2,Advanced,31%,31%,31%,31%,32%,32%,32%,33%,33%,33%,34%,34%,34%,34%,35%,35%,35%,35%,35%,35%,35%,35%,36%,36%,36%,36%,36%,36%,36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 2,Moderate,30%,31%,31%,31%,31%,31%,31%,32%,32%,32%,32%,32%,32%,33%,33%,33%,33%,33%,33%,33%,34%,34%,34%,34%,34%,34%,34%,34%,34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 2,Conservative,30%,30%,30%,30%,30%,30%,30%,30%,30%,30%,30%,30%,30%,30%,30%,31%,31%,31%,31%,31%,31%,32%,32%,32%,32%,32%,32%,33%,33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 3,Advanced,29%,29%,30%,30%,30%,31%,31%,31%,32%,32%,32%,32%,33%,33%,33%,33%,33%,33%,34%,34%,34%,34%,34%,34%,34%,34%,34%,35%,35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 3,Moderate,29%,29%,29%,30%,30%,30%,30%,30%,30%,31%,31%,31%,31%,31%,31%,31%,32%,32%,32%,32%,32%,32%,32%,32%,33%,33%,33%,33%,33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 3,Conservative,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,30%,30%,30%,30%,30%,30%,31%,31%,31%,31%,31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 4,Advanced,28%,28%,28%,29%,29%,29%,30%,30%,30%,30%,31%,31%,31%,32%,32%,32%,32%,32%,32%,32%,32%,32%,32%,33%,33%,33%,33%,33%,33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 4,Moderate,28%,28%,28%,28%,28%,28%,29%,29%,29%,29%,29%,30%,30%,30%,30%,30%,30%,30%,30%,31%,31%,31%,31%,31%,31%,31%,31%,31%,32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 4,Conservative,27%,27%,27%,27%,27%,27%,27%,27%,27%,27%,27%,27%,27%,27%,28%,28%,28%,28%,28%,28%,29%,29%,29%,29%,29%,29%,30%,30%,30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 5,Advanced,26%,27%,27%,27%,28%,28%,28%,28%,29%,29%,29%,30%,30%,30%,30%,30%,30%,30%,31%,31%,31%,31%,31%,31%,31%,31%,31%,31%,31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 5,Moderate,26%,26%,27%,27%,27%,27%,27%,27%,28%,28%,28%,28%,28%,28%,29%,29%,29%,29%,29%,29%,29%,29%,29%,30%,30%,30%,30%,30%,30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 5,Conservative,26%,26%,26%,26%,26%,26%,26%,26%,26%,26%,26%,26%,26%,26%,26%,26%,27%,27%,27%,27%,27%,27%,27%,28%,28%,28%,28%,28%,28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 6,Advanced,25%,25%,26%,26%,26%,26%,27%,27%,27%,28%,28%,28%,28%,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,29%,30%,30%,30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 6,Moderate,25%,25%,25%,25%,26%,26%,26%,26%,26%,26%,27%,27%,27%,27%,27%,27%,27%,27%,28%,28%,28%,28%,28%,28%,28%,28%,28%,29%,29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 6,Conservative,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,26%,26%,26%,26%,26%,26%,27%,27%,27%,27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 7,Advanced,24%,24%,24%,25%,25%,25%,25%,26%,26%,26%,26%,27%,27%,27%,27%,27%,27%,27%,28%,28%,28%,28%,28%,28%,28%,28%,28%,28%,28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 7,Moderate,24%,24%,24%,24%,24%,24%,25%,25%,25%,25%,25%,25%,25%,26%,26%,26%,26%,26%,26%,26%,26%,27%,27%,27%,27%,27%,27%,27%,27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 7,Conservative,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,24%,24%,24%,24%,24%,24%,24%,25%,25%,25%,25%,25%,25%,26%,26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 8,Advanced,23%,23%,23%,24%,24%,24%,24%,25%,25%,25%,25%,26%,26%,26%,26%,26%,26%,26%,26%,27%,27%,27%,27%,27%,27%,27%,27%,27%,27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 8,Moderate,23%,23%,23%,23%,23%,23%,24%,24%,24%,24%,24%,24%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,26%,26%,26%,26%,26%,26%,26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 8,Conservative,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,24%,24%,24%,24%,24%,24%,24%,25%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 9,Advanced,22%,22%,22%,22%,23%,23%,23%,23%,24%,24%,24%,24%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,26%,26%,26%,26%,26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 9,Moderate,22%,22%,22%,22%,22%,22%,22%,23%,23%,23%,23%,23%,23%,24%,24%,24%,24%,24%,24%,24%,24%,24%,24%,24%,25%,25%,25%,25%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 9,Conservative,21%,21%,21%,21%,21%,21%,21%,21%,21%,21%,21%,21%,21%,21%,22%,22%,22%,22%,22%,22%,22%,23%,23%,23%,23%,23%,23%,23%,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 10,Advanced,20%,20%,20%,21%,21%,21%,21%,22%,22%,22%,22%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,23%,24%,24%,24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 10,Moderate,20%,20%,20%,20%,20%,21%,21%,21%,21%,21%,21%,21%,21%,22%,22%,22%,22%,22%,22%,22%,22%,22%,22%,23%,23%,23%,23%,23%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 10,Conservative,20%,20%,20%,20%,20%,20%,20%,20%,20%,20%,20%,20%,20%,20%,20%,20%,20%,20%,20%,20%,21%,21%,21%,21%,21%,21%,21%,21%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Annual Energy Production (kWh/kW),Utility PV - Class 1,Advanced," 2,771 "," 2,798 "," 2,825 "," 2,853 "," 2,880 "," 2,908 "," 2,935 "," 2,962 "," 2,990 "," 3,017 "," 3,044 "," 3,072 "," 3,099 "," 3,126 "," 3,137 "," 3,148 "," 3,159 "," 3,170 "," 3,182 "," 3,193 "," 3,204 "," 3,215 "," 3,226 "," 3,237 "," 3,248 "," 3,259 "," 3,270 "," 3,281 "," 3,292 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 1,Moderate," 2,759 "," 2,775 "," 2,790 "," 2,806 "," 2,821 "," 2,837 "," 2,852 "," 2,868 "," 2,883 "," 2,899 "," 2,914 "," 2,930 "," 2,945 "," 2,961 "," 2,972 "," 2,983 "," 2,994 "," 3,005 "," 3,016 "," 3,027 "," 3,038 "," 3,049 "," 3,060 "," 3,071 "," 3,082 "," 3,093 "," 3,104 "," 3,115 "," 3,126 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 1,Conservative," 2,743 "," 2,743 "," 2,743 "," 2,743 "," 2,743 "," 2,743 "," 2,743 "," 2,743 "," 2,743 "," 2,743 "," 2,743 "," 2,743 "," 2,743 "," 2,743 "," 2,758 "," 2,772 "," 2,787 "," 2,801 "," 2,816 "," 2,830 "," 2,845 "," 2,859 "," 2,874 "," 2,888 "," 2,903 "," 2,917 "," 2,932 "," 2,946 "," 2,961 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 2,Advanced," 2,680 "," 2,706 "," 2,733 "," 2,759 "," 2,785 "," 2,811 "," 2,837 "," 2,864 "," 2,890 "," 2,916 "," 2,942 "," 2,968 "," 2,995 "," 3,021 "," 3,032 "," 3,043 "," 3,054 "," 3,065 "," 3,076 "," 3,086 "," 3,097 "," 3,108 "," 3,119 "," 3,130 "," 3,141 "," 3,152 "," 3,163 "," 3,174 "," 3,185 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 2,Moderate," 2,669 "," 2,684 "," 2,699 "," 2,713 "," 2,728 "," 2,743 "," 2,758 "," 2,773 "," 2,788 "," 2,802 "," 2,817 "," 2,832 "," 2,847 "," 2,862 "," 2,872 "," 2,883 "," 2,894 "," 2,904 "," 2,915 "," 2,925 "," 2,936 "," 2,947 "," 2,957 "," 2,968 "," 2,978 "," 2,989 "," 3,000 "," 3,010 "," 3,021 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 2,Conservative," 2,654 "," 2,654 "," 2,654 "," 2,654 "," 2,654 "," 2,654 "," 2,654 "," 2,654 "," 2,654 "," 2,654 "," 2,654 "," 2,654 "," 2,654 "," 2,654 "," 2,668 "," 2,682 "," 2,696 "," 2,709 "," 2,723 "," 2,737 "," 2,751 "," 2,765 "," 2,779 "," 2,792 "," 2,806 "," 2,820 "," 2,834 "," 2,848 "," 2,862 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 3,Advanced," 2,554 "," 2,580 "," 2,606 "," 2,632 "," 2,658 "," 2,685 "," 2,711 "," 2,737 "," 2,763 "," 2,789 "," 2,815 "," 2,841 "," 2,868 "," 2,894 "," 2,903 "," 2,912 "," 2,922 "," 2,931 "," 2,940 "," 2,949 "," 2,959 "," 2,968 "," 2,977 "," 2,987 "," 2,996 "," 3,005 "," 3,015 "," 3,024 "," 3,033 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 3,Moderate," 2,543 "," 2,557 "," 2,572 "," 2,587 "," 2,602 "," 2,617 "," 2,632 "," 2,647 "," 2,662 "," 2,677 "," 2,692 "," 2,707 "," 2,722 "," 2,737 "," 2,747 "," 2,758 "," 2,768 "," 2,779 "," 2,789 "," 2,800 "," 2,810 "," 2,821 "," 2,831 "," 2,841 "," 2,852 "," 2,862 "," 2,873 "," 2,883 "," 2,894 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 3,Conservative," 2,528 "," 2,528 "," 2,528 "," 2,528 "," 2,528 "," 2,528 "," 2,528 "," 2,528 "," 2,528 "," 2,528 "," 2,528 "," 2,528 "," 2,528 "," 2,528 "," 2,542 "," 2,555 "," 2,569 "," 2,583 "," 2,597 "," 2,611 "," 2,625 "," 2,639 "," 2,653 "," 2,667 "," 2,681 "," 2,695 "," 2,709 "," 2,723 "," 2,737 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 4,Advanced," 2,432 "," 2,458 "," 2,484 "," 2,510 "," 2,536 "," 2,561 "," 2,587 "," 2,613 "," 2,639 "," 2,665 "," 2,691 "," 2,716 "," 2,742 "," 2,768 "," 2,776 "," 2,784 "," 2,792 "," 2,800 "," 2,808 "," 2,816 "," 2,824 "," 2,832 "," 2,840 "," 2,848 "," 2,856 "," 2,864 "," 2,872 "," 2,880 "," 2,888 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 4,Moderate," 2,421 "," 2,436 "," 2,451 "," 2,466 "," 2,481 "," 2,496 "," 2,510 "," 2,525 "," 2,540 "," 2,555 "," 2,570 "," 2,585 "," 2,600 "," 2,614 "," 2,625 "," 2,635 "," 2,645 "," 2,655 "," 2,666 "," 2,676 "," 2,686 "," 2,696 "," 2,707 "," 2,717 "," 2,727 "," 2,737 "," 2,748 "," 2,758 "," 2,768 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 4,Conservative," 2,406 "," 2,406 "," 2,406 "," 2,406 "," 2,406 "," 2,406 "," 2,406 "," 2,406 "," 2,406 "," 2,406 "," 2,406 "," 2,406 "," 2,406 "," 2,406 "," 2,420 "," 2,434 "," 2,448 "," 2,462 "," 2,476 "," 2,490 "," 2,503 "," 2,517 "," 2,531 "," 2,545 "," 2,559 "," 2,573 "," 2,587 "," 2,601 "," 2,614 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 5,Advanced," 2,311 "," 2,336 "," 2,361 "," 2,386 "," 2,411 "," 2,437 "," 2,462 "," 2,487 "," 2,512 "," 2,537 "," 2,562 "," 2,587 "," 2,612 "," 2,637 "," 2,645 "," 2,652 "," 2,659 "," 2,666 "," 2,673 "," 2,680 "," 2,687 "," 2,694 "," 2,701 "," 2,708 "," 2,715 "," 2,722 "," 2,729 "," 2,736 "," 2,743 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 5,Moderate," 2,300 "," 2,315 "," 2,329 "," 2,344 "," 2,358 "," 2,373 "," 2,387 "," 2,401 "," 2,416 "," 2,430 "," 2,445 "," 2,459 "," 2,474 "," 2,488 "," 2,498 "," 2,508 "," 2,518 "," 2,528 "," 2,538 "," 2,548 "," 2,558 "," 2,568 "," 2,578 "," 2,588 "," 2,598 "," 2,608 "," 2,618 "," 2,628 "," 2,637 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 5,Conservative," 2,286 "," 2,286 "," 2,286 "," 2,286 "," 2,286 "," 2,286 "," 2,286 "," 2,286 "," 2,286 "," 2,286 "," 2,286 "," 2,286 "," 2,286 "," 2,286 "," 2,299 "," 2,313 "," 2,326 "," 2,340 "," 2,353 "," 2,367 "," 2,380 "," 2,394 "," 2,407 "," 2,421 "," 2,434 "," 2,448 "," 2,461 "," 2,475 "," 2,488 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 6,Advanced," 2,191 "," 2,216 "," 2,240 "," 2,265 "," 2,289 "," 2,314 "," 2,338 "," 2,362 "," 2,387 "," 2,411 "," 2,436 "," 2,460 "," 2,484 "," 2,509 "," 2,515 "," 2,521 "," 2,527 "," 2,533 "," 2,539 "," 2,546 "," 2,552 "," 2,558 "," 2,564 "," 2,570 "," 2,576 "," 2,582 "," 2,588 "," 2,594 "," 2,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 6,Moderate," 2,181 "," 2,195 "," 2,209 "," 2,223 "," 2,237 "," 2,251 "," 2,265 "," 2,279 "," 2,294 "," 2,308 "," 2,322 "," 2,336 "," 2,350 "," 2,364 "," 2,373 "," 2,383 "," 2,393 "," 2,402 "," 2,412 "," 2,422 "," 2,431 "," 2,441 "," 2,451 "," 2,461 "," 2,470 "," 2,480 "," 2,490 "," 2,499 "," 2,509 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 6,Conservative," 2,167 "," 2,167 "," 2,167 "," 2,167 "," 2,167 "," 2,167 "," 2,167 "," 2,167 "," 2,167 "," 2,167 "," 2,167 "," 2,167 "," 2,167 "," 2,167 "," 2,180 "," 2,193 "," 2,206 "," 2,220 "," 2,233 "," 2,246 "," 2,259 "," 2,272 "," 2,285 "," 2,298 "," 2,311 "," 2,324 "," 2,338 "," 2,351 "," 2,364 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 7,Advanced," 2,079 "," 2,103 "," 2,126 "," 2,150 "," 2,174 "," 2,197 "," 2,221 "," 2,245 "," 2,269 "," 2,292 "," 2,316 "," 2,340 "," 2,363 "," 2,387 "," 2,392 "," 2,398 "," 2,403 "," 2,408 "," 2,413 "," 2,419 "," 2,424 "," 2,429 "," 2,435 "," 2,440 "," 2,445 "," 2,450 "," 2,456 "," 2,461 "," 2,466 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 7,Moderate," 2,069 "," 2,083 "," 2,096 "," 2,110 "," 2,124 "," 2,138 "," 2,151 "," 2,165 "," 2,179 "," 2,192 "," 2,206 "," 2,220 "," 2,233 "," 2,247 "," 2,256 "," 2,266 "," 2,275 "," 2,284 "," 2,294 "," 2,303 "," 2,312 "," 2,322 "," 2,331 "," 2,340 "," 2,350 "," 2,359 "," 2,368 "," 2,378 "," 2,387 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 7,Conservative," 2,055 "," 2,055 "," 2,055 "," 2,055 "," 2,055 "," 2,055 "," 2,055 "," 2,055 "," 2,055 "," 2,055 "," 2,055 "," 2,055 "," 2,055 "," 2,055 "," 2,068 "," 2,081 "," 2,094 "," 2,106 "," 2,119 "," 2,132 "," 2,145 "," 2,158 "," 2,170 "," 2,183 "," 2,196 "," 2,209 "," 2,222 "," 2,234 "," 2,247 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 8,Advanced," 1,999 "," 2,022 "," 2,044 "," 2,067 "," 2,090 "," 2,113 "," 2,136 "," 2,158 "," 2,181 "," 2,204 "," 2,227 "," 2,250 "," 2,272 "," 2,295 "," 2,300 "," 2,305 "," 2,310 "," 2,315 "," 2,321 "," 2,326 "," 2,331 "," 2,336 "," 2,341 "," 2,346 "," 2,351 "," 2,356 "," 2,361 "," 2,366 "," 2,371 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 8,Moderate," 1,989 "," 2,003 "," 2,016 "," 2,029 "," 2,042 "," 2,056 "," 2,069 "," 2,082 "," 2,095 "," 2,109 "," 2,122 "," 2,135 "," 2,148 "," 2,162 "," 2,171 "," 2,179 "," 2,188 "," 2,197 "," 2,206 "," 2,215 "," 2,224 "," 2,233 "," 2,242 "," 2,251 "," 2,260 "," 2,268 "," 2,277 "," 2,286 "," 2,295 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 8,Conservative," 1,976 "," 1,976 "," 1,976 "," 1,976 "," 1,976 "," 1,976 "," 1,976 "," 1,976 "," 1,976 "," 1,976 "," 1,976 "," 1,976 "," 1,976 "," 1,976 "," 1,988 "," 2,001 "," 2,013 "," 2,026 "," 2,038 "," 2,050 "," 2,063 "," 2,075 "," 2,087 "," 2,100 "," 2,112 "," 2,125 "," 2,137 "," 2,149 "," 2,162 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 9,Advanced," 1,902 "," 1,924 "," 1,946 "," 1,968 "," 1,990 "," 2,012 "," 2,034 "," 2,056 "," 2,078 "," 2,100 "," 2,122 "," 2,144 "," 2,166 "," 2,188 "," 2,192 "," 2,197 "," 2,201 "," 2,206 "," 2,210 "," 2,215 "," 2,220 "," 2,224 "," 2,229 "," 2,233 "," 2,238 "," 2,242 "," 2,247 "," 2,252 "," 2,256 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 9,Moderate," 1,893 "," 1,906 "," 1,919 "," 1,931 "," 1,944 "," 1,957 "," 1,970 "," 1,983 "," 1,995 "," 2,008 "," 2,021 "," 2,034 "," 2,047 "," 2,060 "," 2,068 "," 2,077 "," 2,085 "," 2,094 "," 2,102 "," 2,111 "," 2,119 "," 2,128 "," 2,136 "," 2,145 "," 2,153 "," 2,162 "," 2,171 "," 2,179 "," 2,188 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
